featureNum,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,1.0,1.0,0.9230769230769231,0.7692307692307693,1.0,0.9230769230769231,1.0
4,1.0,1.0,0.9230769230769231,1.0,1.0,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8461538461538461,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.8461538461538461,1.0,1.0,1.0,1.0
6,1.0,1.0,0.8461538461538461,1.0,1.0,0.9230769230769231,1.0,0.9230769230769231,0.8461538461538461,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.8461538461538461,1.0,0.7692307692307693,1.0,1.0,1.0,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.8461538461538461,1.0,1.0,0.8461538461538461,1.0
